order_id,date,customer_id,product_category,product_name,quantity,unit_price,total_price,payment_method
1296,2023-10-10 05:00:00,CUST_831,Appliances,Toaster,2,682.8,1365.6,Credit Card
2521,2023-10-28 20:00:00,CUST_828,Furniture,Bookshelf,4,152.35,609.39,PayPal
5484,2023-11-04 08:00:00,CUST_156,Furniture,Bookshelf,3,853.33,2559.99,Debit Card
1027,2023-12-12 17:00:00,CUST_630,Tech,Tablet,4,47.34,189.38,Cash
5506,2023-12-11 19:00:00,CUST_317,Garden,Hose,3,543.46,1630.38,Debit Card
2627,2023-12-09 04:00:00,CUST_317,Garden,Pot,4,644.92,2579.68,Credit Card
4829,2023-10-17 07:00:00,CUST_874,Home,Vase,4,782.63,3130.52,Credit Card
4731,2023-11-08 11:00:00,CUST_216,Tech,Tablet,1,555.89,555.89,Credit Card
4248,2023-12-01 12:00:00,CUST_878,Furniture,Sofa,1,212.77,212.77,Debit Card
3159,2023-12-02 05:00:00,CUST_804,Garden,Pot,2,875.4,1750.8,Credit Card
3580,2023-10-04 14:00:00,,Tech,Laptop,3,725.46,2176.39,
5503,2023-10-30 18:00:00,CUST_435,Garden,Pot,5,433.41,2167.06,Debit Card
2370,2023-11-24 07:00:00,CUST_779,Home,Lamp,4,822.22,3288.88,Credit Card
3693,2023-11-18 01:00:00,CUST_188,Tech,Headphones,5,742.86,3714.31,Credit Card
3394,2023-11-16 15:00:00,CUST_324,Furniture,Table,1,767.64,767.64,Cash
3387,2023-10-09 02:00:00,CUST_749,Garden,Shovel,1,880.56,880.56,Cash
5817,2023-11-01 23:00:00,CUST_855,Appliances,Coffee Maker,4,562.42,2249.66,PayPal
1681,2023-12-01 11:00:00,CUST_544,Appliances,Coffee Maker,3,976.95,2930.86,Debit Card
4159,2023-11-05 10:00:00,CUST_708,Garden,Hose,3,653.93,1961.8,Credit Card
3987,2023-12-07 00:00:00,CUST_492,Furniture,Table,2,648.27,1296.55,Credit Card
2882,2023-12-02 22:00:00,CUST_109,Tech,Headphones,4,29.43,117.71,Cash
2940,2023-11-03 18:00:00,CUST_452,Appliances,Toaster,1,53.87,53.87,
4296,2023-12-10 16:00:00,CUST_175,Home,Mirror,5,208.42,1042.12,Debit Card
4534,2023-12-26 13:00:00,CUST_833,Furniture,Table,1,288.43,288.43,PayPal
4729,2023-12-07 22:00:00,CUST_549,Furniture,Sofa,5,829.73,4148.65,PayPal
1490,2023-10-19 16:00:00,CUST_375,Appliances,Microwave,3,911.68,2735.04,Debit Card
2181,2023-10-30 02:00:00,CUST_555,Appliances,Microwave,2,342.08,684.15,Credit Card
2375,2023-12-01 07:00:00,CUST_660,Appliances,Blender,3,231.07,693.2,Debit Card
4414,2023-11-06 17:00:00,CUST_744,Garden,Pot,4,567.17,2268.68,Debit Card
1626,2023-10-04 15:00:00,CUST_389,Garden,Hose,2,855.94,1711.88,Cash
3112,2023-12-23 13:00:00,CUST_527,Furniture,Chair,2,831.28,1662.56,PayPal
4560,2023-12-03 21:00:00,CUST_292,Tech,Laptop,2,259.74,519.49,
2767,2023-10-04 11:00:00,CUST_681,Home,Mirror,5,20.44,102.18,Credit Card
3841,2023-10-21 05:00:00,CUST_924,Tech,Laptop,5,286.73,1433.64,PayPal
3261,2023-11-26 17:00:00,CUST_382,Tech,Smartphone,1,661.76,661.76,Credit Card
5257,2023-10-23 14:00:00,CUST_668,Appliances,Toaster,3,410.43,1231.3,Cash
2462,2023-12-26 16:00:00,CUST_646,Home,Lamp,1,16.12,16.12,Debit Card
3887,2023-10-27 12:00:00,CUST_680,Appliances,Coffee Maker,2,919.05,1838.09,Debit Card
5507,2023-12-30 22:00:00,CUST_981,Garden,Hose,1,967.91,967.91,PayPal
1684,2023-10-10 02:00:00,CUST_216,Tech,Smartphone,5,796.76,3983.82,Credit Card
5079,2023-11-24 18:00:00,CUST_193,Garden,Shovel,4,161.92,647.68,Cash
2019,2023-11-28 21:00:00,CUST_231,Appliances,Coffee Maker,3,102.76,308.27,Credit Card
2366,2023-12-27 22:00:00,CUST_186,Home,Mirror,5,547.58,2737.88,Debit Card
4916,2023-10-10 18:00:00,CUST_506,Furniture,Sofa,2,856.51,1713.01,Credit Card
3639,2023-10-28 17:00:00,CUST_659,Home,Lamp,1,96.05,96.05,Debit Card
2191,2023-11-01 02:00:00,CUST_517,Home,Vase,1,919.58,919.58,Credit Card
1126,2023-10-13 08:00:00,CUST_326,Garden,Hose,1,772.47,772.47,Credit Card
4197,2023-10-15 09:00:00,CUST_822,Garden,Shovel,3,253.85,761.56,Credit Card
3300,2023-12-11 05:00:00,CUST_632,furniture,Sofa,1,67.4,67.4,
3938,2023-11-09 06:00:00,CUST_163,Appliances,Blender,1,881.24,881.24,Credit Card
3962,2023-11-07 14:00:00,CUST_872,Home,Vase,4,901.83,3607.31,Debit Card
2312,2023-12-15 15:00:00,CUST_299,Furniture,Table,1,422.35,422.35,Credit Card
1698,2023-10-05 04:00:00,CUST_690,Garden,Shovel,5,862.38,4311.92,Cash
2979,2023-12-30 15:00:00,CUST_901,Garden,Shovel,4,525.49,2101.94,Credit Card
4803,2023-12-27 21:00:00,CUST_612,Tech,Smartphone,4,334.41,1337.62,Cash
5628,2023-11-11 17:00:00,CUST_687,Appliances,Microwave,1,690.64,690.64,Credit Card
5430,2023-11-14 09:00:00,CUST_453,Appliances,Blender,2,825.48,1650.96,Cash
5667,2023-11-17 21:00:00,CUST_585,Appliances,Toaster,5,385.24,1926.2,PayPal
5832,2023-12-15 23:00:00,CUST_100,Home,Mirror,2,408.89,817.79,PayPal
3280,2023-11-06 17:00:00,,Furniture,Sofa,4,98.88,395.53,
5534,2023-10-05 10:00:00,CUST_344,Home,Lamp,4,91.01,364.05,Cash
5819,2023-11-09 11:00:00,CUST_871,Tech,Tablet,4,287.37,1149.47,PayPal
1998,2023-11-08 17:00:00,CUST_936,Tech,Smartphone,2,903.29,1806.59,Debit Card
5130,2023-10-12 06:00:00,CUST_884,Home,Mirror,1,184.11,184.11,Debit Card
4786,2023-12-08 01:00:00,CUST_195,Appliances,Toaster,2,201.38,402.76,Credit Card
4510,2023-12-08 06:00:00,,Appliances,Blender,1,235.8,235.8,Debit Card
2784,2023-10-18 06:00:00,CUST_506,Tech,Headphones,1,251.84,251.84,Credit Card
4182,2023-12-14 18:00:00,CUST_654,Furniture,Table,4,853.81,3415.23,Debit Card
1494,2023-11-12 15:00:00,CUST_608,Furniture,Bookshelf,2,886.39,1772.78,Debit Card
2854,2023-11-02 01:00:00,CUST_844,Appliances,Coffee Maker,3,329.55,988.66,Cash
3860,2023-10-22 14:00:00,CUST_346,Furniture,Sofa,1,613.59,613.59,
3038,2023-10-09 12:00:00,CUST_164,Home,Cushion,5,220.48,1102.4,Debit Card
5041,2023-10-13 16:00:00,CUST_500,Home,Mirror,4,937.35,3749.4,Debit Card
2089,2023-11-09 14:00:00,CUST_202,Furniture,Chair,1,169.76,169.76,Credit Card
3897,2023-10-29 18:00:00,CUST_307,Home,Vase,5,463.42,2317.12,Debit Card
1366,2023-10-31 23:00:00,CUST_326,Tech,Laptop,1,383.11,383.11,Credit Card
1849,2023-12-13 04:00:00,CUST_916,Home,Lamp,1,912.12,912.12,Credit Card
2141,2023-12-05 10:00:00,CUST_528,Furniture,Sofa,1,295.72,295.72,Cash
4340,2023-11-23 15:00:00,CUST_911,Appliances,Microwave,5,709.3,3546.5,
5396,2023-10-26 05:00:00,CUST_747,Appliances,Coffee Maker,1,847.49,847.49,Debit Card
3653,2023-10-29 21:00:00,CUST_984,Furniture,Sofa,5,21.92,109.62,Debit Card
4503,2023-12-16 05:00:00,CUST_401,Tech,Headphones,5,106.67,533.34,PayPal
2541,2023-12-03 22:00:00,CUST_814,Furniture,Bookshelf,5,210.3,1051.5,Credit Card
5612,2023-10-05 21:00:00,CUST_724,Home,Mirror,4,929.13,3716.52,Cash
3969,2023-12-15 20:00:00,CUST_342,Tech,Tablet,2,118.95,237.89,Cash
1322,2023-12-17 18:00:00,CUST_279,Garden,Lawnmower,4,592.78,2371.11,Cash
3031,2023-10-22 18:00:00,CUST_344,Furniture,Chair,2,919.53,1839.06,Credit Card
1813,2023-11-02 06:00:00,CUST_712,Garden,Shovel,5,839.77,4198.84,PayPal
3528,2023-10-25 18:00:00,CUST_837,Tech,Laptop,5,813.26,4066.32,Debit Card
3779,2023-12-03 23:00:00,CUST_924,Appliances,Blender,2,379.64,759.28,Cash
5206,2023-12-14 11:00:00,CUST_582,Home,Lamp,5,700.49,3502.43,PayPal
2079,2023-10-11 10:00:00,CUST_961,Appliances,Microwave,3,736.05,2208.15,Credit Card
3226,2023-10-08 00:00:00,CUST_308,Tech,Smartphone,5,370.72,1853.62,Credit Card
2342,2023-10-30 01:00:00,CUST_339,Furniture,Chair,1,45.99,45.99,PayPal
4515,2023-11-29 06:00:00,CUST_231,Tech,Smartphone,1,244.0,244.0,Debit Card
3705,2023-11-12 03:00:00,CUST_669,Tech,Smartphone,3,727.35,2182.05,Credit Card
2819,2023-10-02 08:00:00,CUST_909,Home,Vase,1,176.56,176.56,Credit Card
5351,2023-12-09 18:00:00,CUST_667,Tech,Laptop,5,204.18,1020.88,Cash
2164,2023-12-16 17:00:00,CUST_210,Home,Cushion,5,672.86,3364.29,Credit Card
4261,2023-11-30 19:00:00,CUST_473,Home,Vase,2,511.99,1023.98,PayPal
5293,2023-12-15 14:00:00,CUST_223,Tech,Tablet,1,725.02,725.02,Credit Card
2450,2023-10-08 02:00:00,CUST_331,Tech,Laptop,3,639.57,1918.71,PayPal
4862,2023-11-21 00:00:00,CUST_624,Appliances,Coffee Maker,3,323.33,969.99,Cash
3936,2023-11-12 21:00:00,CUST_271,Tech,Laptop,2,575.16,1150.31,Debit Card
1419,2023-11-13 15:00:00,CUST_112,Garden,Pot,1,804.75,804.75,PayPal
4917,2023-11-09 03:00:00,CUST_904,Home,Lamp,4,591.32,2365.28,Cash
5998,2023-11-07 02:00:00,CUST_218,Appliances,Toaster,4,890.49,3561.96,Debit Card
2689,2023-11-02 07:00:00,CUST_234,Furniture,Bookshelf,1,603.21,603.21,Cash
2723,2023-10-29 23:00:00,CUST_863,Garden,Lawnmower,1,417.27,417.27,Cash
4536,2023-12-01 16:00:00,CUST_690,Tech,Smartphone,3,804.45,2413.35,Debit Card
5725,2023-10-06 07:00:00,,Garden,Pot,2,186.82,373.64,Credit Card
5056,2023-10-04 12:00:00,CUST_415,Appliances,Blender,4,694.73,2778.94,Credit Card
4440,2023-11-05 11:00:00,CUST_277,Tech,Headphones,2,117.25,234.5,
3999,2023-10-30 12:00:00,CUST_441,Home,Mirror,4,51.29,205.15,Credit Card
2645,2023-11-02 20:00:00,CUST_197,Garden,Hose,3,39.37,118.12,Cash
2231,2023-12-09 11:00:00,CUST_145,Furniture,Bookshelf,2,792.62,1585.24,PayPal
2514,2023-10-25 12:00:00,CUST_368,Home,Lamp,5,627.88,3139.39,Debit Card
3313,2023-11-14 00:00:00,CUST_654,Furniture,Bookshelf,3,189.9,569.69,Cash
2451,2023-11-25 19:00:00,CUST_463,Tech,Headphones,1,407.55,407.55,Credit Card
5545,2023-11-22 23:00:00,,Garden,Pot,4,109.55,438.2,Debit Card
2813,2023-11-15 03:00:00,CUST_651,Home,Vase,2,242.47,484.94,Cash
4496,2023-10-06 05:00:00,CUST_785,Garden,Lawnmower,4,965.43,3861.7,Debit Card
2637,2023-10-08 12:00:00,CUST_358,Garden,Lawnmower,3,660.39,1981.17,Debit Card
1838,2023-12-29 14:00:00,CUST_411,Appliances,Blender,1,407.85,407.85,Debit Card
3062,2023-10-10 13:00:00,CUST_566,Appliances,Blender,1,352.99,352.99,Debit Card
5720,2023-12-20 10:00:00,CUST_686,Appliances,Blender,1,471.16,471.16,
4899,2023-10-16 18:00:00,CUST_634,Garden,Pot,3,33.34,100.02,Cash
3056,2023-12-07 03:00:00,CUST_241,Tech,Laptop,1,598.8,598.8,Credit Card
4567,2023-11-23 20:00:00,CUST_443,Furniture,Sofa,2,297.86,595.71,PayPal
4266,2023-11-06 13:00:00,CUST_318,Appliances,Microwave,4,70.61,282.45,Cash
4087,2023-11-06 02:00:00,CUST_360,Appliances,Coffee Maker,5,103.98,519.91,Debit Card
1556,2023-10-04 14:00:00,CUST_670,Home,Lamp,1,912.58,912.58,Cash
2714,2023-12-11 14:00:00,CUST_739,Home,Cushion,2,28.27,56.54,PayPal
1339,2023-11-27 06:00:00,CUST_952,Tech,Smartphone,2,309.43,618.87,Cash
3169,2023-12-12 19:00:00,CUST_329,Appliances,Toaster,5,461.09,2305.44,Cash
5086,2023-10-14 06:00:00,CUST_645,Tech,Laptop,3,162.91,488.73,Debit Card
1903,2023-12-12 04:00:00,CUST_240,Tech,Laptop,5,561.46,2807.3,PayPal
4138,2023-12-30 03:00:00,CUST_885,Furniture,Table,5,431.88,2159.4,PayPal
4021,2023-12-24 09:00:00,CUST_199,Home,Lamp,5,281.71,1408.55,Credit Card
1588,2023-12-22 14:00:00,CUST_714,Home,Vase,3,26.19,78.58,PayPal
4365,2023-11-17 08:00:00,CUST_973,Tech,Tablet,4,246.11,984.46,Cash
3670,2023-12-19 00:00:00,,Tech,Laptop,3,908.61,2725.84,Credit Card
4589,2023-12-30 15:00:00,CUST_256,Home,Lamp,2,832.71,1665.43,PayPal
1034,2023-11-16 08:00:00,CUST_258,Garden,Shovel,3,324.77,974.3,Debit Card
1028,2023-12-14 02:00:00,CUST_122,Furniture,Table,1,294.05,294.05,Credit Card
3395,2023-11-01 15:00:00,CUST_219,Home,Lamp,2,946.36,1892.71,Debit Card
5687,2023-11-21 23:00:00,CUST_838,Garden,Shovel,4,902.08,3608.32,Cash
3170,2023-12-28 14:00:00,CUST_979,Home,Lamp,3,881.68,2645.04,PayPal
1924,2023-10-08 14:00:00,CUST_667,Furniture,Chair,2,478.02,956.04,Credit Card
5767,2023-12-29 10:00:00,CUST_527,Appliances,Coffee Maker,3,790.21,2370.62,Cash
1889,2023-10-02 20:00:00,CUST_980,Appliances,Toaster,5,781.66,3908.31,PayPal
4878,2023-12-29 07:00:00,CUST_988,Home,Cushion,3,14.96,44.89,Debit Card
4322,2023-10-19 23:00:00,CUST_562,Garden,Lawnmower,4,296.15,1184.6,Cash
2353,2023-11-05 06:00:00,CUST_570,Home,Mirror,5,703.69,3518.47,PayPal
4514,2023-11-24 12:00:00,CUST_816,Home,Lamp,3,70.07,210.22,PayPal
5519,2023-11-06 00:00:00,CUST_369,Tech,Headphones,4,760.33,3041.33,Debit Card
4124,2023-12-27 11:00:00,CUST_534,Appliances,Blender,5,415.25,2076.26,Debit Card
3774,2023-12-12 18:00:00,CUST_923,Appliances,Blender,5,992.45,4962.25,PayPal
4733,2023-11-30 04:00:00,CUST_402,Garden,Pot,4,422.01,1688.05,Cash
1953,2023-11-26 19:00:00,CUST_343,Tech,Smartphone,3,140.35,421.05,PayPal
1264,2023-12-22 00:00:00,CUST_319,Garden,Lawnmower,3,215.12,645.37,Debit Card
2654,2023-11-17 04:00:00,CUST_808,Tech,Headphones,4,513.68,2054.72,Credit Card
5274,2023-12-05 07:00:00,CUST_754,Appliances,Blender,5,542.57,2712.83,Debit Card
1219,2023-12-01 11:00:00,CUST_867,Home,Mirror,5,949.25,4746.24,Credit Card
1223,2023-12-14 23:00:00,CUST_861,Furniture,Table,1,334.04,334.04,Cash
2435,2023-12-13 11:00:00,CUST_235,Home,Vase,2,320.76,641.53,PayPal
5533,2023-11-08 17:00:00,CUST_892,Appliances,Microwave,3,483.07,1449.2,Debit Card
5239,2023-10-30 18:00:00,CUST_832,Home,Cushion,1,819.83,819.83,Cash
2590,2023-11-02 12:00:00,,Garden,Shovel,4,447.36,1789.46,Credit Card
4156,2023-10-22 22:00:00,CUST_424,Appliances,Coffee Maker,5,457.5,2287.49,Debit Card
4256,2023-10-13 07:00:00,CUST_367,Garden,Pot,1,440.37,440.37,Credit Card
5724,2023-11-11 18:00:00,CUST_166,Garden,Lawnmower,2,955.58,1911.15,Credit Card
5875,2023-12-15 01:00:00,,Tech,Smartphone,1,677.83,677.83,Credit Card
3181,2023-12-21 23:00:00,CUST_224,Tech,Laptop,4,305.47,1221.87,Cash
4243,2023-11-17 21:00:00,CUST_890,Furniture,Sofa,5,842.83,4214.13,PayPal
1642,2023-10-24 12:00:00,CUST_778,Tech,Tablet,2,428.6,857.2,Debit Card
4267,2023-12-10 01:00:00,CUST_815,Appliances,Toaster,1,618.63,618.63,PayPal
5895,2023-10-28 15:00:00,CUST_301,Appliances,Toaster,1,937.37,937.37,Debit Card
2209,2023-11-12 07:00:00,CUST_672,Home,Cushion,5,995.76,4978.82,Cash
1421,2023-10-25 20:00:00,CUST_432,Home,Mirror,3,361.22,1083.66,Cash
2771,2023-12-24 08:00:00,CUST_698,Furniture,Bookshelf,5,324.7,1623.52,Cash
2706,2023-11-10 09:00:00,CUST_769,Furniture,Chair,1,698.83,698.83,Credit Card
2158,2023-11-17 10:00:00,CUST_290,Furniture,Chair,5,74.91,374.56,Debit Card
3306,2023-11-29 09:00:00,CUST_380,Furniture,Table,2,448.8,897.6,Cash
1273,2023-12-09 00:00:00,CUST_812,Furniture,Bookshelf,3,78.06,234.18,Credit Card
1171,2023-12-22 02:00:00,CUST_366,Appliances,Blender,1,975.99,975.99,PayPal
4956,2023-10-04 20:00:00,CUST_422,Garden,Hose,1,535.72,535.72,PayPal
5965,2023-11-10 03:00:00,,Furniture,Table,2,583.63,1167.27,Cash
4188,2023-11-08 07:00:00,CUST_301,Home,Cushion,4,966.93,3867.72,Debit Card
2725,2023-10-05 18:00:00,,Garden,Hose,5,605.35,3026.73,Credit Card
5393,2023-11-05 09:00:00,CUST_270,Tech,Smartphone,3,954.6,2863.81,Cash
2184,2023-12-16 10:00:00,CUST_381,Garden,Shovel,4,596.87,2387.47,Credit Card
2564,2023-12-12 04:00:00,CUST_856,Furniture,Chair,1,550.94,550.94,Debit Card
2782,2023-12-24 05:00:00,CUST_884,Appliances,Coffee Maker,4,126.55,506.22,Cash
1843,2023-12-03 00:00:00,CUST_288,Tech,Headphones,1,33.28,33.28,PayPal
1404,2023-11-08 09:00:00,CUST_117,Home,Vase,2,645.84,1291.68,PayPal
5560,2023-12-10 07:00:00,,Garden,Pot,1,205.37,205.37,
1904,2023-11-11 18:00:00,CUST_960,Home,Vase,1,549.35,549.35,Credit Card
4494,2023-11-04 18:00:00,CUST_149,Tech,Headphones,4,530.4,2121.62,Cash
1154,2023-12-19 16:00:00,CUST_422,Tech,Smartphone,3,814.58,2443.74,PayPal
1861,2023-10-05 20:00:00,CUST_204,Appliances,Toaster,2,207.02,414.04,Cash
2547,2023-11-11 11:00:00,CUST_366,Furniture,Sofa,3,265.7,797.1,PayPal
3080,2023-11-25 21:00:00,CUST_528,Furniture,Chair,1,292.42,292.42,
5588,2023-12-10 22:00:00,CUST_968,Tech,Tablet,5,905.92,4529.62,Credit Card
4985,2023-12-02 10:00:00,CUST_597,Garden,Pot,5,56.78,283.9,Cash
2124,2023-12-18 23:00:00,CUST_349,Garden,Lawnmower,1,234.09,234.09,Debit Card
1018,2023-12-13 19:00:00,CUST_730,Furniture,Bookshelf,5,986.8,4934.01,Cash
3645,2023-11-08 04:00:00,CUST_641,Garden,Lawnmower,4,152.8,611.21,Credit Card
4735,2023-12-16 14:00:00,,Garden,Lawnmower,3,794.0,2381.99,Cash
2735,2023-12-06 09:00:00,CUST_795,Home,Lamp,2,48.22,96.43,PayPal
4820,2023-10-22 07:00:00,CUST_329,Home,Vase,2,452.68,905.36,
3646,2023-12-23 15:00:00,CUST_480,Garden,Hose,2,466.88,933.76,Cash
5553,2023-10-03 06:00:00,CUST_490,Home,Mirror,3,946.9,2840.71,PayPal
1441,2023-10-18 00:00:00,CUST_250,Appliances,Toaster,2,589.78,1179.57,Credit Card
3430,2023-11-27 18:00:00,,Home,Lamp,5,184.91,924.53,PayPal
1256,2023-10-08 21:00:00,CUST_333,Home,Vase,5,965.84,4829.2,PayPal
2478,2023-11-27 18:00:00,CUST_448,Garden,Pot,1,343.01,343.01,PayPal
1692,2023-12-22 12:00:00,CUST_428,Garden,Shovel,1,587.88,587.88,Debit Card
3155,2023-11-20 13:00:00,CUST_419,Garden,Hose,1,317.71,317.71,Cash
2301,2023-12-05 07:00:00,CUST_100,Home,Mirror,3,523.25,1569.75,Credit Card
4715,2023-12-03 17:00:00,CUST_964,Appliances,Blender,3,162.17,486.5,Debit Card
5057,2023-10-09 02:00:00,CUST_915,Garden,Shovel,2,109.79,219.58,Cash
4622,2023-11-30 14:00:00,CUST_437,Home,Vase,2,175.76,351.52,Cash
4102,2023-11-21 20:00:00,CUST_216,Garden,Shovel,1,732.57,732.57,PayPal
1558,2023-11-22 21:00:00,CUST_521,Tech,Headphones,3,712.28,2136.83,Cash
5713,2023-10-21 18:00:00,CUST_106,Furniture,Table,4,888.21,3552.84,PayPal
5477,2023-12-30 12:00:00,CUST_299,Garden,Hose,2,44.05,88.1,Credit Card
2436,2023-10-10 10:00:00,CUST_805,Home,Lamp,2,754.42,1508.83,Debit Card
1507,2023-10-13 17:00:00,CUST_777,Tech,Headphones,2,861.65,1723.3,Credit Card
2869,2023-11-10 13:00:00,CUST_274,Appliances,Coffee Maker,2,510.12,1020.23,Cash
1755,2023-10-01 00:00:00,CUST_569,Home,Mirror,5,812.31,4061.54,Credit Card
3339,2023-10-31 02:00:00,CUST_191,Tech,Laptop,3,927.25,2781.74,Cash
5050,2023-11-11 13:00:00,,Furniture,Table,3,554.19,1662.57,Cash
1919,2023-12-27 22:00:00,CUST_440,Appliances,Coffee Maker,4,865.31,3461.22,Credit Card
4836,2023-10-13 02:00:00,CUST_154,Home,Mirror,1,70.5,70.5,Debit Card
3118,2023-10-03 15:00:00,CUST_334,Home,Cushion,5,871.62,4358.12,Credit Card
2283,2023-11-08 17:00:00,CUST_258,Home,Vase,2,582.74,1165.49,Debit Card
1729,2023-10-08 12:00:00,CUST_381,Furniture,Bookshelf,1,475.52,475.52,Debit Card
1501,2023-10-07 04:00:00,CUST_820,Home,Mirror,4,777.29,3109.17,Cash
1643,2023-12-20 23:00:00,CUST_523,Furniture,Bookshelf,2,232.87,465.74,Cash
1912,2023-10-06 04:00:00,CUST_732,Garden,Hose,5,235.81,1179.03,PayPal
2539,2023-10-07 07:00:00,CUST_578,Furniture,Table,5,303.13,1515.67,PayPal
1929,2023-11-11 02:00:00,CUST_889,Home,Vase,2,346.88,693.76,Debit Card
2211,2023-12-01 09:00:00,CUST_972,Garden,Hose,2,722.17,1444.35,PayPal
3560,2023-12-21 09:00:00,CUST_272,Tech,Headphones,2,328.16,656.31,
1672,2023-11-28 05:00:00,CUST_667,Garden,Pot,4,422.54,1690.14,Debit Card
4377,2023-12-18 02:00:00,CUST_147,Home,Vase,1,319.97,319.97,PayPal
1390,2023-12-30 02:00:00,,Garden,Pot,4,188.01,752.04,PayPal
2464,2023-11-13 04:00:00,CUST_728,Garden,Hose,4,661.54,2646.18,PayPal
2192,2023-12-29 04:00:00,CUST_541,Home,Mirror,4,282.95,1131.82,PayPal
4793,2023-10-26 12:00:00,CUST_835,Home,Cushion,1,372.97,372.97,PayPal
2872,2023-11-12 04:00:00,CUST_869,Appliances,Toaster,1,623.39,623.39,Credit Card
4590,2023-10-02 21:00:00,CUST_992,Furniture,Table,4,814.61,3258.46,Credit Card
4158,2023-11-21 19:00:00,CUST_250,Appliances,Coffee Maker,2,491.79,983.57,Credit Card
1505,2023-10-27 21:00:00,CUST_500,Furniture,Chair,1,786.61,786.61,Debit Card
1243,2023-10-02 06:00:00,CUST_598,Appliances,Coffee Maker,2,110.29,220.58,PayPal
1506,2023-12-11 01:00:00,CUST_577,Garden,Shovel,2,756.83,1513.67,Cash
3665,2023-12-26 16:00:00,CUST_537,Furniture,Table,1,127.83,127.83,PayPal
1946,2023-12-24 13:00:00,CUST_351,Appliances,Microwave,4,779.67,3118.68,Cash
5772,2023-11-22 14:00:00,CUST_919,Garden,Lawnmower,5,856.06,4280.29,PayPal
3547,2023-11-05 07:00:00,CUST_943,Appliances,Toaster,5,582.86,2914.32,PayPal
2773,2023-11-19 22:00:00,CUST_638,Garden,Hose,3,465.69,1397.08,PayPal
4010,2023-10-08 10:00:00,CUST_122,Tech,Headphones,3,699.54,2098.61,Cash
2073,2023-11-10 11:00:00,CUST_261,Furniture,Sofa,1,406.48,406.48,Cash
1797,2023-12-04 13:00:00,CUST_188,Appliances,Blender,3,766.39,2299.16,Debit Card
4618,2023-11-18 20:00:00,CUST_319,Garden,Shovel,5,282.16,1410.81,PayPal
3381,2023-10-21 23:00:00,CUST_757,Tech,Laptop,2,876.42,1752.84,Credit Card
3829,2023-12-24 23:00:00,CUST_880,Garden,Lawnmower,2,605.44,1210.89,Cash
2077,2023-11-10 09:00:00,CUST_305,Garden,Pot,1,847.27,847.27,Debit Card
1920,2023-11-22 15:00:00,CUST_225,Furniture,Chair,5,806.68,4033.38,
1312,2023-10-07 18:00:00,CUST_556,Tech,Headphones,3,341.93,1025.8,PayPal
1746,2023-11-29 17:00:00,CUST_620,Home,Lamp,3,660.7,1982.09,Debit Card
4569,2023-10-10 07:00:00,CUST_751,Home,Vase,5,239.93,1199.67,Debit Card
1790,2023-10-31 03:00:00,CUST_130,Appliances,Toaster,4,245.61,982.42,Credit Card
3476,2023-10-26 15:00:00,CUST_847,Tech,Headphones,1,500.78,500.78,Credit Card
4419,2023-11-22 23:00:00,CUST_670,Garden,Lawnmower,1,324.88,324.88,Credit Card
3570,2023-12-25 05:00:00,CUST_675,Appliances,Microwave,5,814.76,4073.79,Credit Card
1365,2023-11-04 00:00:00,CUST_651,Furniture,Table,4,420.54,1682.15,PayPal
2098,2023-10-08 10:00:00,CUST_275,Home,Cushion,5,336.04,1680.18,Credit Card
5355,2023-10-28 12:00:00,CUST_802,Home,Cushion,2,335.32,670.64,Debit Card
3163,2023-12-30 13:00:00,CUST_696,Appliances,Toaster,4,584.6,2338.39,PayPal
4637,2023-10-07 08:00:00,CUST_721,Furniture,Sofa,4,786.17,3144.67,PayPal
5213,2023-12-02 07:00:00,CUST_890,Furniture,Chair,5,133.59,667.94,PayPal
1380,2023-11-13 01:00:00,CUST_164,Tech,Smartphone,1,228.01,228.01,
1600,2023-10-12 22:00:00,,garden,Lawnmower,4,-50.0,-200.0,
2292,2023-11-06 21:00:00,CUST_675,Appliances,Microwave,5,102.34,511.71,PayPal
2912,2023-11-09 01:00:00,CUST_248,Tech,Tablet,4,268.84,1075.37,Cash
1599,2023-11-23 12:00:00,CUST_295,Home,Vase,3,993.1,2979.29,Debit Card
4892,2023-12-12 13:00:00,CUST_953,Appliances,Toaster,5,261.79,1308.93,PayPal
5141,2023-12-11 15:00:00,CUST_490,Garden,Pot,3,40.11,120.33,Credit Card
2652,2023-12-26 20:00:00,CUST_857,Home,Vase,4,910.29,3641.15,Cash
4634,2023-10-20 16:00:00,CUST_568,Garden,Shovel,1,269.47,269.47,Credit Card
2893,2023-11-05 01:00:00,CUST_753,Tech,Tablet,3,575.52,1726.56,Debit Card
2944,2023-10-29 16:00:00,CUST_252,Home,Cushion,2,495.48,990.97,Debit Card
4395,2023-11-30 04:00:00,CUST_870,Home,Lamp,4,684.94,2739.76,PayPal
4388,2023-11-06 17:00:00,CUST_489,Appliances,Toaster,1,695.37,695.37,Credit Card
5362,2023-11-10 21:00:00,CUST_499,Furniture,Bookshelf,2,634.37,1268.74,Debit Card
1262,2023-11-22 11:00:00,CUST_593,Garden,Lawnmower,2,350.25,700.5,Debit Card
1375,2023-10-18 19:00:00,,Home,Lamp,5,797.76,3988.78,Credit Card
2966,2023-11-07 01:00:00,CUST_727,Tech,Smartphone,1,462.83,462.83,PayPal
